text_a	label
如 果 整 形 动 手 术 建 议 多 大 年 龄 做 ？	B E B E O B E B E B E B E O O
一 次 手 术 就 可 以 ？	B E B E O B E O
还 是 建 议 我 现 在 咨 询 去 你 们 那 里 面 诊 ？	B E B E O B E O O O B E B E B E O
孕 期 得 了 面 瘫	B E O O B E
头 疼 、 头 晕 、 恶 心 一 直 不 缓 解 、 有 什 么 更 好 的 治 疗 办 法 、 求 助 。	B I I I I I I E B E O B I I E B E O O O B E B I I I E O
咳 嗽 。	B E O
发 烧 半 个 月 了 ， 用 一 般 的 消 炎 药 没 效 果 ， 西 安 长 安 医 院 检 查 说 有 可 能 是 结 核 ， 但 有 些 报 告 还 没 出 结 果 。	B E B I E O O O B E O B I E O B E O B E B E B E B E O O B E O B E O O B E B E O O O B E O
肺 上 有 空 洞 ，	O O O B E O
还 有 阴 影 。	O O B E O
血 糖 2 0 多 ， 这 种 情 况 最 大 可 能 会 是 什 么 ？	B E B E O O B E B E O O B E O O B E O
需 要 手 术 么 ？	B E B E O O
整 天 打 嗝 ， 暧 气 ， 烧 心 ， 有 时 还 恶 心 ， 后 背 酸 胀	B E B E O B E O B E O B E O B E O B E B E
我 就 是 听 说 医 院 有 针 灸 科 ， 我 在 网 上 查 了 一 下 可 以 针 灸 丰 胸 ， 所 以 想 咨 询 一 下	O B E B E B E O B I E O O O B E O O B E B E B E B E O B E O B E B E
昨 天 照 了 无 痛 肠 镜 然 后 今 天 肚 子 疼 了 一 天 了 ， 躺 下 一 会 就 不 疼 了 ， 一 起 来 就 疼 怎 么 回 事	B E O O B E B E B E B E B E O O B E O O O O B E O O O O O O B E O O B E B E
误 吞 了 枣 核 ， 胃 疼 两 天 无 缓 解 ， 大 便 过 ， 但 是 没 有 找 枣 核	O O O B E O B E B E O B E O B E O O B E B E O B E
自 从 6 月 2 0 诊 断 肺 结 核 后 医 疗 服 用 医 生 开 的 结 核 药 至 今 还 没 好	B E O O B E B E O B I E B E B E B E O O B E O B E O O O
我 便 秘 有 小 十 年 病 史 ， 后 来 混 合 痔 严 重 了 ， 几 个 月 前 在 三 甲 医 院 肛 肠 科 做 了 痔 疮 切 除 手 术 ， 术 后 效 果 不 错 ， 但 今 年 夏 天 近 期 又 出 现 排 便 排 气 有 些 困 难 （ 大 便 并 不 发 干 ，	O B E O O B E B E O B E B I E B E O O B I E O O B E B E B I E O O B E B E B E O B E B E B E O O B E B E B E O B E B E B E B E B I I I E O O B E O
大 便 成 扁 平 状 ） 尤 其 到 了 晚 上 肚 子 咕 噜 ， 排 气 困 难 有 轻 微 腹 胀 ， 严 重 影 响 我 的 睡 眠 。	B E O B I I I I E O O B E B E B E O B E B E O B E B E O B E B E O O B E O
白 天 症 状 不 明 显 。	B E B E O B E O
肛 肠 外 科 复 查 也 去 了 ，	B E B E B E O O O O
医 生 说 肛 门 没 问 题 。	B E O B E O B E O
但 现 在 每 天 的 具 体 症 状 描 述 ： 屎 有 拉 不 尽 的 感 觉 ， 有 时 一 天 便 2 - 3 次 ， 大 便 不 干 ， 成 扁 平 状 ，	O B E B E O B E B E B I I E O O B E O B E O B E B E O B I E O O B E O O O O B I E O
如 果 大 便 稍 微 发 干 ， 排 便 就 会 比 较 使 劲 ， 有 时 能 挤 出 眼 泪 。	B E B E B E B E O B E O O B E B E O B E O B E B E O
肠 胃 胀 气 多 ， 白 天 使 使 劲 排 气 没 问 题 ， 但 到 了 晚 上 肠 道 气 体 就 不 太 容 易 排 出 ，	O O B E O O B E O B E B E O B E O O O O B E B E B E O O O B E B E O
能 明 显 感 觉 气 到 了 小 腹 部 位 堵 一 下 卡 在 那 儿 要 使 劲 能 挤 出 来 ， 有 时 候 使 劲 也 挤 不 出 来 就 又 弹 回 去 了 。	O B E B E O O O B E B E O B E O O B E O B E O O B E O B I E B E O O O B E O O O B E O O
前 阵 子 胸 口 下 面 能 感 觉 胀 气 堵 的 难 受 ，	B I E B E B E O B E B E O O B E O
想 打 嗝 也 打 不 出 来 ， 但 打 出 来 会 缓 解 ， 吃 了 一 些 中 药 加 上 保 暖 ， 现 在 打 嗝 情 况 有 所 缓 解 。	O B E O O O B E O O O B E O B E O O O B E B E O O B E O B E B E B E B E B E O
可 是 这 个 肚 子 到 了 晚 上 就 咕 噜 ，	B E B E B E O O B E O B E O
加 排 便 排 气 困 难 着 实 让 我 难 受 ！	O B E B E B E B E B E B E O
您 觉 得 我 这 个 是 什 么 情 况 ， 请 指 示 。	O B E O B E O B E B E O O B E O
颈 椎 后 有 一 个 鼓 包 ， 而 且 颈 椎 经 常 冰 凉 ， 现 在 已 出 现 头 疼 头 晕 恶 心 的 症 状 ， 拍 片 显 示 颈 动 脉 血 流 速 度 慢 ， 有 血 栓 ， 第 四 五 关 节 滑 脱 ，	B E O O B E B E O B E B E B E B E O B E O B E B E B E B E O B E O B E B E B I E B E B E O O O B E O O O O B E B E O
现 在 应 该 怎 么 治 疗 ， 有 人 推 荐 针 灸	B E B E B E B E O B E B E B E
肚 脐 眼 左 边 一 点 按 着 进 去 很 疼 ， 不 按 也 会 有 刺 痛 ， 那 里 是 胃 痛 吗 ？	B I E B E B E O O B E O O O O O B E O B E O B E O B E O O
房 颤 二 十 年 。	B E B E O O
三 次 出 现 脑 梗 均 临 床 治 愈 出 院 。	B E B E B E O B E B E B E O
有 高 血 压 二 十 年 和 糖 尿 病 九 年 病 史 。	O B I E B E O O B I E O O B E O
根 据 医 嘱 现 在 服 用 达 比 加 群 一 周 ，	B E B E B E B E B I I E B E O
饭 后 2 0 分 钟 服 用 1 1 0 毫 克 日 两 次 。	B E B E B E B E B I E B E O B E O
刚 服 用 前 三 天 ， 没 有 任 何 副 作 用 ， 第 四 天 到 第 六 天 感 觉 胃 烧 心 ， 服 用 了 碳 酸 氢 钠 片 好 转 。	O B E O O O O B E B E B I E O B E O O B E O B E O B E O B E O B I I E O B E O
服 用 第 七 天 ，	B E O O O O
仍 有 轻 度 胃 烧 心 ， 但 是 胃 痛 。	O O B E O B E O B E B E O
根 据 医 生 建 议 达 比 加 群 服 用 三 个 月 ， 再 考 虑 行 心 耳 手 术 。	B E B E B E B I I E B E B E O O O B E O B E B E O
请 问 ， 烧 心 胃 痛 是 什 么 原 因 引 起 的 ？	B E O B E B E O B E B E B I E O
需 要 停 药 吗 ？	B E B E O O
是 不 是 服 药 有 问 题 ？	B I E B E O B E O
还 是 服 用 的 方 法 不 对 ？	B E B E O B E B E O
怎 样 预 防 血 栓 呢 ？	B E B E B E O O
吃 完 饭 后 就 要 大 便 ， 不 吃 东 西 就 没 有 排 便 的 感 觉 ， 最 近 在 吃 异 维 A 酸 这 种 药 ， 需 要 随 餐 服 用 ， 但 每 次 吃 完 饭 后 就 上 厕 所 ，	B I E O B E B E O B E B E O B E B E O B E O B E O O B E O O B E O O B E B E B E O O B E O O O O O O B E O
会 不 会 直 接 就 把 药 丸 排 泄 出 去 了 ？	B I E B E O O B E B E B E O O
另 外 由 于 腹 胀 ， 消 化 缓 慢 引 起 的 大 便 会 有 可 能 把 药 丸 排 泄 出 去 吗 ？	B E B E B E O B E B E B E O B E O O B E O B E B E B E O O
1 3 年 7 月 2 9 日 — 8 月 5 日 ， 肺 炎 ， 发 烧 ， 用 头 孢 ， 左 氧 退 烧 ， 后 去 结 核 医 院 检 查 排 除 肺 结 核	B E O O O B E B I E O O O O B E O B E O O B E O B E B E O O O B E B E B E B E B I E
8 月 2 0 日 — 1 0 月 2 0 日 ， 反 复 低 烧 （ 口 温 前 期 3 7 . 8 ， 后 期 3 7 . 3 ） ， 额 头 无 故 出 冷 汗 ， 偶 尔 盗 汗 ， 全 身 游 走 性 瘙 痒	O O B E B I I E O B E O O B E B I I I E B E B I I E O B E B I I I E O B E B E O B E O B E B E O B E B I E B E
1 2 月 1 0 日 至 今 ， 下 腹 部 偶 尔 隐 痛 ， 目 前 感 觉 腹 部 后 侧 有 时 候 也 有 隐 痛 感	B E O B E O B E O B I E B E B E O B E B E B E B E B I E O O B I E
1 3 年 9 月 ， 浙 一 P E T - C T 检 查 （ 在 反 复 低 烧 开 始 后 的 第 4 0 天 ） ， 基 本 正 常 ， 只 是 回 盲 部 肠 系 膜 可 见 小 淋 巴 结 影 ，	B E O O O O B E B I I I I E B I I E B E B E B E O O O B E B E O B E B E O B E B I E B I E B E O B I E O O
较 大 长 径 约 0 . 8 C M , 但 未 见 放 射 性 摄 取	B E B E O B I E B E O O B E B I E B E
风 湿 全 套 ， N K 淋 巴 细 胞 C D （ 1 6 / 5 6 ） 稍 微 增 高 ， 为 3 3 % （ 正 常 值 7 - 2 7 % ） ， 双 阳 性 细 胞 C d 3 + c d 4 + 0 稍 微 增 高 ，	B E B E O B E B E B E B I I I I I I I I I E B E O O B I I I I I E B I I I I E O O B E B E B I I I I I I I E B E B E O
为 3 . 3 6 % （ 正 常 上 限 1 . 4 2 % ）	O B I I I I I I E B E B I I I I E
三 次 骨 髓 穿 刺 ， 无 明 显 异 常	B E B E B E O O B E B E
1 3 年 1 2 月 2 7 日 ， 浙 一 胶 囊 内 镜 ， 显 示 ： 回 肠 末 端 多 发 小 溃 疡	B E O B E O B E O O B E B E B E O B I I I E B E B E O B E
1 4 年 1 月 8 日 ， 上 海 瑞 金 小 肠 增 强 C T ， 显 示 ： 末 端 回 肠 呈 分 层 强 化 改 变 ， 小 肠 粘 膜 层 增 厚 且 异 常 强 化 ， 粘 膜 下 层 可 见 层 状 脂 肪 沉 积 影 ，	B E O O O O O O B E B E B E B E B E O B I I I E B E O B E B E B E O B E B I E B E O B E B E O B I I E B E B E B E B E O O
部 分 肠 段 黏 膜 面 呈 结 节 状 改 变 ， 并 可 见 “ 针 刺 样 ” 小 溃 疡 改 变 ， 右 结 肠 动 脉 旁 可 见 增 生 淋 巴 结 影 （ 详 细 见 上 传 报 告 ）	B E B E B I E O B I E B E O O B E O B E O O O B E B E O O B E B E O B E B E B I E B I I E O B E B I E
1 4 年 3 月 1 0 日 邵 逸 夫 结 肠 镜 ： 回 肠 末 端 黏 膜 散 在 颗 粒 样 增 生 症	B E O O O B E O B I E B E B I I E B E B E B E B E O B E O
病 理 ： 小 肠 黏 膜 慢 性 活 动 性 炎 伴 淋 巴 组 织 增 生	B I I I E B E B E B I E O O B E B E B E
5 月 上 旬 ， 去 上 海 肺 科 医 院 结 核 科 ， 结 核 科 认 为 肠 道 结 核 基 本 排 除	O O B E O O B E O O B E B E O O B E O B E B E B E B E B E
2 0 1 2 年 在 北 京 3 0 1 医 院 做 的 脊 髓 栓 系 综 合 征 手 术 ， 术 前 左 右 脚 跟 左 右 腿 都 正 常 ， 大 小 便 正 常 ， 高 弓 足 ， 术 后 左 脚 麻 木 没 知 觉 ，	B I I E O O B E B I E B E O O B E B E B I E B E O B E O O O O O O O O B E O O O O B E O B I E O O O B E B E O B E O
左 小 腿 比 右 腿 萎 缩 ， 左 侧 踝 骨 往 上 1 0 公 分 处 也 没 知 觉 ，	O B E O O O B E O B E B E O O B E B E O O O B E O
术 后 两 年 左 脚 脚 掌 受 力 点 处 出 现 感 染 ， 经 治 疗 痊 愈 ， 后 过 两 年 又 出 现 脚 掌 受 力 点 处 感 染 ， 咨 询 当 时 手 术 医 生 说 是 脊 椎 栓 系 造 成 的 神 经 营 养 障 碍 ，	O O B E O O B E B I E O B E B E O O B E B E O O O B E O B E B E B I E O B E O B E B E B E B E B E B E B E B E O B E B E B E O
出 现 这 种 状 况 会 导 致 伤 口 不 好 痊 愈 跟 溃 疡 ， 可 以 理 疗 和 针 灸 ， 足 部 畸 形 的 话 可 以 足 部 矫 正 。	B E B E B E O B E B E B E B E O B E O B E B E O B E O B E B E B E B E B E B E O
想	O
咨 询 下 理 疗 和 针 灸 有 没 有 特 别 好 的 办 法 ， 是 埋 线 针 灸 ， 还 是 扎 揿 针 ， 还 是 每 天 花 半 个 小 时 去 针 灸 拔 罐 ， 效 果 好 。	B E O B E O B E B I E B E O O B E O O B E B E O B E O B E O B E B E O B E B E O B E B E O B E O O
男 , 2 2 岁 。	O O B E O O
现 在 基 本 就 是 坐 骨 神 经 痛 ， 阴 天 有 些 加 重 ， 委 中 穴 一 按 就 疼	B E B E B E B I I E O O B E B E B E O B I E O O B E
我 的 母 亲 头 痛 好 多 年 了 ， 去 过 好 多 医 院 ， 有 的 说 是 神 经 性 头 痛 ， 她 经 常 爱 发 脾 气 ， 控 制 不 好 情 绪 ， 劳 累 过 度 就 痛 的 厉 害 ，	B E B E B E B E O O O B E B E B E O B E O O B I E B E O O B E O O B E O B E B E B E O B E B E O O O B E O
请 问 大 夫 针 灸 可 以 根 治 这 样 的 头 痛 吗	B E B E B E B E B E B E O B E O
肠 胃 不 吸 收 身 体 消 瘦 腹 泻 便 稀	B E O B E B E B E B E O O
术 后 肠 功 能 不 好 ， 吃 东 西 二 分 饱 ， 多 一 点 就 痛 。	B E O B E B E O O B E B E O O O B E O O O
高 蛋 白 的 也 不 行 。	O B E O O B E O
一 天 拉 肚 子 二 到 三 次 有 时 候 是 干 的 有 时 候 拉 稀 。	B E B I E O O O O B I E O B E B I E B E O
直 结 肠 及 回 肠 末 端 多 发 溃 疡 一 天 大 便 3 到 4 次 最 近 两 天 大 便 里 有 血	B I E O B E B E B E B E B E B E O O O O B E B E B E O O O
最 近 四 天 左 右 都 有 出 现 黑 便 今 天 肚 子 还 不 舒 服 而 且 有 气 无 力 面 色 苍 白	B E B E B E O O B E B E B E B I E O B E B E B I I E B E B E
脑 梗 死 并 深 度 昏 迷 2 周 ， 呼 之 不 应 ， 2 周 前 入 院 时 血 糖 3 1 . 8 9 ， 很 严 重 ， 血 压 高 压 2 0 0 ， 低 压 1 0 0 ， 无 法 进 食 ，	B I E O B E B E O O O B I I E O O O O B E O B E B I I I E O O B E O B E B E B I E O B E B I E O B E B E O
每 天 鼻 饲 肠 内 营 养 液	B E B E B E B I E
胃 黏 膜 下 隆 起 做 了 超 声 胃 镜 请 问 是 间 质 瘤 嘛 ？	O B E O B E O O B E B E B E O B I E O O
腹 疼 一 星 期 ， 在 慈 溪 第 三 人 民 医 院 消 化 内 科 就 医 。	B E O B E O O B E B E B E B E B E B E B E O
现 在 好 多 了 ， 还 用 做 胃 镜 吗 ？	B E O B E O O O O B E O O
明 天 做 肠 镜	B E O B E
幽 门 螺 旋 感 染 好 久 了 ！	B E B E B E B E O O
吃 了 很 多 药 也 一 直 都 没 有 好 转 ！	B E B E O O B E O B E B E O
没 有 家 族 病 史 ！	B E B E B E O
我 爸 爸 十 二 指 肠 溃 疡 ， 颗 粒 型 ， h p 阳 性 今 年 二 月 份 检 查 的 胃 镜 结 果 ，	O B E B I I E B E O B E O O B E B I I E B I E B E O B E B E O
怀 疑 梅 核 气 ， 请 问 针 灸 能 治 愈 吗 ？	B E B I E O B E B E O B E O O
孩 子 去 年 有 过 深 呼 吸 的 症 状 ， 肚 子 胀 的 时 候 ， 过 几 天 就 好 了 ， 这 次 从 1 2 号 过 午 发 烧 ， 在 小 诊 所 看 的 ， 嗓 子 溃 疡 ， 不 咳 嗽 ，	B E B E O O O B E O B E O B E O O B E O O B E O B E O B E O B E O O O B E O O O B E O O O B E B E O O B E O
不 淌 鼻 子 ， 小 诊 所 说 是 咽 峡 炎 ， 灌 肠 吃 的 配 的 药 ， ， 灌 了 三 次 不 烧 了 ， 孩 子 随 着 便 秘 几 天 ， 深 呼 吸 ， 打 哈 气 的 症 状 出 现 ，	O O B E O O B E O O B E O O B E O O O O O O O O O B E O O O O B E B E B E B E O O B E O B I E O B E B E O
去 医 院 化 验 的 心 肌 酶 ， 同 工 酶 3 1 ， a , 羚 什 么 霉 2 6 7 ， 心 梗 三 联 没 事 ， 心 电 图 也 没 事 ， 吃 啦 五 天 果 糖 和 v c 啦 ，	O B E B E O B E O O B I E B E O O O O B E O B I E O B E B E B E O B I E O B E O B E B E B E O B E O O
还 是 深 呼 吸 ，	B E O B E O
胸 膜 炎 引 起 的 咳 嗽 胸 闷	B I E B E O B E B E
才 痛 两 天 ， 偶 然 痛 这 种 情 况 需 要 做 什 么 检 查 ， 做 钡 餐 可 以 吗	O O B E O B E O B E B E B E O B E B E O O B E B E O
只 要 写 隆 起 病 变 就 会 是 间 质 瘤 吗 ？	B E O B E B E B E O B I E O O
我 这 个 胃 病 有 二 年 多 了 ， 每 次 复 查 都 是 写 隆 起 病 变 ， 我 问 胃 镜 室 大 夫 我 这 个 是 个 什 么 东 西 ，	O B E B E O B E O O O B E B E O O O B E B E O O O B E O B E O B E O O B E B E O
他 说 是 炎 性 增 生 可 他 给 我 写 的 胃 镜 报 告 上 是 写 的 隆 起 病 变 为 什 么 不 写 炎 性 增 生 ， 还 有 要 是 粘 膜 层 和 粘 膜 下 隆 起 胃 镜 室 大 夫 能 分 辨 出 来 吗 ？	O B E B E B E O O O O O O B E B E O O O O B E B E B I E O O B E B E O B E B E B I E O B I E B E B E O B E O B E B E O O
我 这 个 要 是 粘 膜 下 隆 起 病 变 ，	O B E B E B I E B E B E O
胃 镜 室 大 夫 会 写 出 来 吗 ？	B E O B E O O B E O O
他 是 不 是 会 建 议 让 我 做 超 声 胃 镜 或 别 的 检 查 呀 ！	O B I E O B E O O O B E B E O B E B E O O
抗 生 素 2 周 服 用 完 后 ， 现 在 一 直 便 秘 ， 2 - 3 天 一 次 ， 大 便 硬	B I E O O B E O O O B E B E B E O B I E O B E O B E O
早 年 浅 表 胃 炎	B E B E B E
胃 现 在 还 好 了 点 比 以 前 好 多 了 现 在 想 知 道 最 好 是 怎 么 样 治 疗 才 是 最 好 的	O B E O B E O O B E O B E B E O B E B E O B I E B E B E B E O
胃 部 时 好 时 坏 ， 胃 胀 ， 胃 痛 ， 反 酸 ， 嗳 气 ， 打 嗝 ， 半 夜 睡 觉 会 反 酸 而 醒 ， 起 来 走 一 会 坐 着 呆 一 会 就 会 缓 解 ， 打 嗝 后 也 会 舒 服 些	B E B E B E O B E O B E O B E O B E O B E O B E B E O B E O O O B E O B E B E O B E O O B E O B E O O O B E O
轻 微 面 瘫 ， 吃 了 第 3 天 药 现 在 ， 感 觉 没 什 么 气 色 ， 眼 皮 也 开 始 下 垂 ， 右 眼 视 力 也 有 点 模 糊 ， 右 边 咀 嚼 能 力 也 差 了 ，	B E B E O B E O O O O B E O B E O B E B E O B E O B E B E O B E B E O B E B E O B E B E B E O B E O
这 个 检 查 说 是 心 肌 酶 高 了 ， 请 问 医 生 严 重 吗 ， 需 要 做 别 的 检 查 吗 ？	B E B E B E B I E B E O B E B E B E O O B E O B E B E O O
孩 子 太 小 。	B E B E O
总 是 去 医 院 太 折 腾 了	B E O B E O B E O
男 , 4 8 岁 。	O O B E O O
腿 骨 折 俩 月 ， 做 腿 部 功 能 锻 炼 ， 对 肺 栓 塞 没 影 响 吧	O B E B E O O B E B E B E O O B I E O B E O
有 胆 囊 炎 ， 2 0 1 5 年 做 胃 镜 诊 断 十 二 指 肠 溃 疡 及 胃 溃 疡 ， 胃 帐 ， 用 药 1 月 好 转 未 复 查	O B I E O B I I E O O B E B E B I I E B E O B I E O B E O B E O O B E O B E
1 0 月 2 7 日 常 规 年 度 体 检 ， 碳 十 四 尿 素 呼 气 试 验 阳 性 5 9 0 . 0 0 d p m ， 提 示 有 幽	B E O B E O B E B E B E O B I E B E B E B E B E B I I I I E B I E O B E O O
慢 性 前 列 腺 炎 ， 下 腹 坠 胀 ， 腰 骶 不 适 ， 尿 频 尿 等 待 。	B E B I I E O B E B E O B E B E O B E B I E O
发 病 诱 因 不 明 ， 时 不 时 会 长 包 ， 肚 子 疼 出 现 第 三 次 了 ， 一 次 比 一 次 严 重 ， 第 一 次 是 3 月 份 左 右 上 吐 下 泻 以 为 是 凉 了 胃 ，	B E B E B E O B I E O B E O B I E B E B E O O O B E O B E B E O B E O O O B E B E B I I E B E O B E O O
自 己 吃 了 点 复 方 黄 莲 素 和 感 冒 药 就 好 了 ， 第 二 次 就 是 8 月 份 ， 肠 梗 死 做 了 手 术 ， 1 0 月 份 这 是 第 三 次 发 作 。	B E B E O B I I I E O B I E O B E O B E O B E O B E O B I E O O B E O B E B E B E B I E B E O
两 星 期 前 晚 上 准 备 睡 觉 躺 下 ， 往 左 侧 身 睡 的 时 候 ， 突 然 心 脏 刺 痛 ， 越 用 力 呼 吸 ， 越 痛 ， 疼 痛 持 续 了 十 几 分 钟 ， 之 后 基 本 每 天 早 上 起 来 胸 部 都 会 有 点 轻 微 的 痛 ，	O B E O B E B E B E B E O O O B E O O B E O B E B E B E O O B E B E O B E O B E B E O B E B E O B E B E B E B E B E B E O O B E B E O O O
一 般 持 续 十 分 钟 左 右 ， 原 以 为 是 心 脏 问 题 ， 拍 了 心 电 图 ， 正 常 ， 之 后 拍 胸 部 D R ， 和 C T ， 说 有 轻 度 的 胸 膜 粘 连 ， 是 这 个 导 致 这 样 的 吗 ?	B E B E B I E B E O O B E O B E B E O B E B I E O B E O B E O B E B E O O B E O O O B E O B E B E O O B E B E B E O O O
请 帮 忙 看 看 ，	O B E B E O
我 拍 的 C T 是 显 示 有 胸 膜 粘 连 吗 ， 严 重 不 ?	O B E B E O B E O B E B E O O B E O O
是 不 是 吃 点 消 炎 药 就 行 了 ， 粘 连 了 不 处 理 会 越 来 越 严 重 吗 ?	B I E O O B I E O B E O B E O O B E O B I E B E O O
做 体 检 检 查 出 胃 幽 门 螺 杆 菌 ， 想 咨 询 一 下 这 个 病 是 什 么 病 ， 严 不 严 重 ， 怎 么 治 疗	O B E B E O O B I I I E O O B E B E B E O O B E O O B I I E O B E B E
我 爸 胃 溃 疡 这 种 情 况 严 重 不 ， 因 为 去 医 院 只 开 了 七 天 的 药 ， 还 需 要 再 吃 药 吗 ？	B E B I E B E B E B E O O B E O B E O O O B E O O O O B E O B E O O
男 , 6 7 岁 。	O O B E O O
脑 桥 梗 塞 ， 右 侧 肢 体 无 力 ， 舌 头 右 偏 ， 血 压 血 脂 血 粘 度 高 ， 腰 痛 ， 睡 眠 质 量 不 好 。	B E B E O B E B E B E O B E O O O B E B E B I E O O B E O B E B E B E O
在 总 医 院 神 内 科 治 疗 1 4 天 ，	O B I E B I E B E B E O O
略 有 好 转 ， 输 液 用 药 ： 阿 加 曲 班 ， 依 达 拉 奉 ， 韦 迪 ， 醒 脑 静 。	B E B E O B E B I I I I I E O B I I E O B E O B I E O
上 传 图 片 为 在 上 海 肺 科 医 院 拍 胸 部 C T 片 时 的 诊 断 报 告 ， 有 一 句 局 部 胸 膜 增 厚 粘 连 ， 我 百 度 了 一 下 好 像 是 胸 膜 炎 ， 正 好 从 9 - 1 0 月 一 直 咳 嗽 ，	B E B E O O B E B E B E O B E B E O O O B E B E O O B E B E B E B E B E O O B E O B E B E O B I E O B E O B I I E O B E B E O
现 在 不 咳 嗽 了 ， 但 是 胸 部 腋 下 那 边 很 疼 ， 还 有 两 肩 也 痛 ， 背 部 前 胸 不 定 时 疼 ， 之 前 医 生 看 了 说 肋 骨 发 炎 ， 但 是 感 觉 疼 痛 的 症 状 和 胸 膜 炎 很 类 似 ，	B E O B E O O B E B E B E B E B E O B E B E O O O B E B E B I E O O B E B E B E O B E B E O B E B E B E O B E O B I E O B E O
